filename,seed,sample_size,points_per_cluster,strata,cluster,r2
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_789.pkl,789,1000,25,state,district,0.022126840126591385
IDs_state_strata_district_clusters_25_points_per_cluster_1000_size_seed_9101.pkl,9101,1000,25,state,district,0.15085061777943454
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1.pkl,1,100,25,state,district,-0.242975169529142
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1213.pkl,1213,100,25,state,district,-16.75643315505284
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_123.pkl,123,100,25,state,district,-40.08984668422067
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1234.pkl,1234,100,25,state,district,-1.5164518794173647
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_1415.pkl,1415,100,25,state,district,-3.844475330028465
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_42.pkl,42,100,25,state,district,-1.9111777236706118
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_456.pkl,456,100,25,state,district,-69.91120335359281
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_5678.pkl,5678,100,25,state,district,-43.07437932138223
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_789.pkl,789,100,25,state,district,-3.3049064515948547
IDs_state_strata_district_clusters_25_points_per_cluster_100_size_seed_9101.pkl,9101,100,25,state,district,-0.2323121229692635
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_1.pkl,1,200,25,state,district,-1.0807735055463388
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_1213.pkl,1213,200,25,state,district,-0.9066321327749802
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_123.pkl,123,200,25,state,district,-0.5775080398538261
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_1234.pkl,1234,200,25,state,district,-0.5310001535341207
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_1415.pkl,1415,200,25,state,district,-2.4412230764265064
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_42.pkl,42,200,25,state,district,-0.30944538224573237
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_456.pkl,456,200,25,state,district,-20.304075869364084
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_5678.pkl,5678,200,25,state,district,-64.29745049597928
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_789.pkl,789,200,25,state,district,-0.5362053105045601
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_9101.pkl,9101,200,25,state,district,0.006142810976418223
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_1.pkl,1,300,25,state,district,-1.547577051472306
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_1213.pkl,1213,300,25,state,district,-0.3638648869916177
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_123.pkl,123,300,25,state,district,-1.0001672843915284
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_1234.pkl,1234,300,25,state,district,-0.7105419690135522
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_1415.pkl,1415,300,25,state,district,-1.7403701057192436
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_42.pkl,42,300,25,state,district,-0.3071398149638873
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_456.pkl,456,300,25,state,district,-121.30862026325103
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_5678.pkl,5678,300,25,state,district,-22.82882939036999
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_789.pkl,789,300,25,state,district,-0.25398136926866655
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_9101.pkl,9101,300,25,state,district,-0.03622953055798095
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_1.pkl,1,400,25,state,district,-0.5212756230612774
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_1213.pkl,1213,400,25,state,district,-0.16087783914983977
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_123.pkl,123,400,25,state,district,-0.37494045139863164
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_1234.pkl,1234,400,25,state,district,-0.28270875899779635
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_1415.pkl,1415,400,25,state,district,-1.576691719371936
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_42.pkl,42,400,25,state,district,-0.11718763253938813
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_456.pkl,456,400,25,state,district,-0.05821184716241823
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_5678.pkl,5678,400,25,state,district,-0.334316979477721
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_789.pkl,789,400,25,state,district,-0.046942605241735214
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_9101.pkl,9101,400,25,state,district,-0.05237029281379568
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_1.pkl,1,500,25,state,district,-0.26122000719363725
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_1213.pkl,1213,500,25,state,district,-0.04756380509333957
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_123.pkl,123,500,25,state,district,-0.8047684777638402
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_1234.pkl,1234,500,25,state,district,-0.39565108337853716
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_1415.pkl,1415,500,25,state,district,-1.2977876270661701
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_42.pkl,42,500,25,state,district,-0.5385318878278786
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_456.pkl,456,500,25,state,district,-2.216164093156516
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_5678.pkl,5678,500,25,state,district,-3.397310195063617
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_789.pkl,789,500,25,state,district,-0.03679384089056503
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_9101.pkl,9101,500,25,state,district,-0.0026049202172961916
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1.pkl,1,600,25,state,district,-0.009417369382828111
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1213.pkl,1213,600,25,state,district,0.042885648445573854
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_123.pkl,123,600,25,state,district,-0.08964914723738615
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1234.pkl,1234,600,25,state,district,-0.22461747003525834
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1415.pkl,1415,600,25,state,district,-1.0879795686987443
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_42.pkl,42,600,25,state,district,-1.1820904559880714
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_456.pkl,456,600,25,state,district,-0.01205331798521847
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_5678.pkl,5678,600,25,state,district,-1.7680829441866885
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_789.pkl,789,600,25,state,district,-0.12847792015426096
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_9101.pkl,9101,600,25,state,district,0.05828245454036618
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_1.pkl,1,700,25,state,district,-0.2761155084200093
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_1213.pkl,1213,700,25,state,district,-0.024328009036050036
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_123.pkl,123,700,25,state,district,-0.5791395224700053
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_1234.pkl,1234,700,25,state,district,0.027038195941562315
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_1415.pkl,1415,700,25,state,district,-0.5244682380094456
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_42.pkl,42,700,25,state,district,0.11370029407837967
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_456.pkl,456,700,25,state,district,-0.45796423127681063
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_5678.pkl,5678,700,25,state,district,-0.4290137955816056
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_789.pkl,789,700,25,state,district,-0.04880231199704821
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_9101.pkl,9101,700,25,state,district,0.008072573664243743
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_1.pkl,1,800,25,state,district,-0.25304084461649
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_1213.pkl,1213,800,25,state,district,0.04097598801308966
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_123.pkl,123,800,25,state,district,-0.5513264942582106
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_1234.pkl,1234,800,25,state,district,0.06397500208831775
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_1415.pkl,1415,800,25,state,district,-0.7144911706537169
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_42.pkl,42,800,25,state,district,0.12214476662207507
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_456.pkl,456,800,25,state,district,-1.0097924457719487
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_5678.pkl,5678,800,25,state,district,-0.3364813549481218
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_789.pkl,789,800,25,state,district,-0.17547851685406135
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_9101.pkl,9101,800,25,state,district,0.026267679152582435
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_1.pkl,1,900,25,state,district,0.02189097940478102
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_1213.pkl,1213,900,25,state,district,0.07103159100519274
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_123.pkl,123,900,25,state,district,0.002123650166423352
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_1234.pkl,1234,900,25,state,district,0.10077920470327839
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_1415.pkl,1415,900,25,state,district,-0.5706833897326817
IDs_state_strata_district_clusters_25_points_per_cluster_200_size_seed_9101.pkl,9101,200,25,state,district,0.006142810976418223
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_1.pkl,1,300,25,state,district,-1.547577051472306
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_1213.pkl,1213,300,25,state,district,-0.3638648869916177
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_123.pkl,123,300,25,state,district,-1.0001672843915284
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_1234.pkl,1234,300,25,state,district,-0.7105419690135522
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_1415.pkl,1415,300,25,state,district,-1.7403701057192436
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_42.pkl,42,300,25,state,district,-0.3071398149638873
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_456.pkl,456,300,25,state,district,-121.30862026325103
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_5678.pkl,5678,300,25,state,district,-22.82882939036999
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_789.pkl,789,300,25,state,district,-0.25398136926866655
IDs_state_strata_district_clusters_25_points_per_cluster_300_size_seed_9101.pkl,9101,300,25,state,district,-0.03622953055798095
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_1.pkl,1,400,25,state,district,-0.5212756230612774
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_1213.pkl,1213,400,25,state,district,-0.16087783914983977
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_123.pkl,123,400,25,state,district,-0.37494045139863164
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_1234.pkl,1234,400,25,state,district,-0.28270875899779635
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_1415.pkl,1415,400,25,state,district,-1.576691719371936
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_42.pkl,42,400,25,state,district,-0.11718763253938813
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_456.pkl,456,400,25,state,district,-0.05821184716241823
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_5678.pkl,5678,400,25,state,district,-0.334316979477721
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_789.pkl,789,400,25,state,district,-0.046942605241735214
IDs_state_strata_district_clusters_25_points_per_cluster_400_size_seed_9101.pkl,9101,400,25,state,district,-0.05237029281379568
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_1.pkl,1,500,25,state,district,-0.26122000719363725
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_1213.pkl,1213,500,25,state,district,-0.04756380509333957
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_123.pkl,123,500,25,state,district,-0.8047684777638402
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_1234.pkl,1234,500,25,state,district,-0.39565108337853716
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_1415.pkl,1415,500,25,state,district,-1.2977876270661701
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_42.pkl,42,500,25,state,district,-0.5385318878278786
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_456.pkl,456,500,25,state,district,-2.216164093156516
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_5678.pkl,5678,500,25,state,district,-3.397310195063617
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_789.pkl,789,500,25,state,district,-0.03679384089056503
IDs_state_strata_district_clusters_25_points_per_cluster_500_size_seed_9101.pkl,9101,500,25,state,district,-0.0026049202172961916
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1.pkl,1,600,25,state,district,-0.009417369382828111
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1213.pkl,1213,600,25,state,district,0.042885648445573854
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_123.pkl,123,600,25,state,district,-0.08964914723738615
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1234.pkl,1234,600,25,state,district,-0.22461747003525834
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_1415.pkl,1415,600,25,state,district,-1.0879795686987443
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_42.pkl,42,600,25,state,district,-1.1820904559880714
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_456.pkl,456,600,25,state,district,-0.01205331798521847
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_5678.pkl,5678,600,25,state,district,-1.7680829441866885
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_789.pkl,789,600,25,state,district,-0.12847792015426096
IDs_state_strata_district_clusters_25_points_per_cluster_600_size_seed_9101.pkl,9101,600,25,state,district,0.05828245454036618
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_1.pkl,1,700,25,state,district,-0.2761155084200093
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_1213.pkl,1213,700,25,state,district,-0.024328009036050036
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_123.pkl,123,700,25,state,district,-0.5791395224700053
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_1234.pkl,1234,700,25,state,district,0.027038195941562315
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_1415.pkl,1415,700,25,state,district,-0.5244682380094456
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_42.pkl,42,700,25,state,district,0.11370029407837967
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_456.pkl,456,700,25,state,district,-0.45796423127681063
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_5678.pkl,5678,700,25,state,district,-0.4290137955816056
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_789.pkl,789,700,25,state,district,-0.04880231199704821
IDs_state_strata_district_clusters_25_points_per_cluster_700_size_seed_9101.pkl,9101,700,25,state,district,0.008072573664243743
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_1.pkl,1,800,25,state,district,-0.25304084461649
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_1213.pkl,1213,800,25,state,district,0.04097598801308966
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_123.pkl,123,800,25,state,district,-0.5513264942582106
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_1234.pkl,1234,800,25,state,district,0.06397500208831775
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_1415.pkl,1415,800,25,state,district,-0.7144911706537169
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_42.pkl,42,800,25,state,district,0.12214476662207507
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_456.pkl,456,800,25,state,district,-1.0097924457719487
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_5678.pkl,5678,800,25,state,district,-0.3364813549481218
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_789.pkl,789,800,25,state,district,-0.17547851685406135
IDs_state_strata_district_clusters_25_points_per_cluster_800_size_seed_9101.pkl,9101,800,25,state,district,0.026267679152582435
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_1.pkl,1,900,25,state,district,0.02189097940478102
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_1213.pkl,1213,900,25,state,district,0.07103159100519274
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_123.pkl,123,900,25,state,district,0.002123650166423352
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_1234.pkl,1234,900,25,state,district,0.10077920470327839
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_42.pkl,42,900,25,state,district,0.11542092868394982
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_456.pkl,456,900,25,state,district,0.02664865252800186
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_5678.pkl,5678,900,25,state,district,0.13222624518856052
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_789.pkl,789,900,25,state,district,0.07957911201160639
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_9101.pkl,9101,900,25,state,district,0.13196349190981083
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_1.pkl,1,1000,2,state,district,0.2867049260721245
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_1213.pkl,1213,1000,2,state,district,-0.04986656288229385
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_123.pkl,123,1000,2,state,district,-0.4926929209606439
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_1234.pkl,1234,1000,2,state,district,0.23698352426097535
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_1415.pkl,1415,1000,2,state,district,0.24055511375727845
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_42.pkl,42,1000,2,state,district,0.22793075046090527
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_456.pkl,456,1000,2,state,district,0.24244361674613624
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_5678.pkl,5678,1000,2,state,district,-0.030022704629887986
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_789.pkl,789,1000,2,state,district,-0.22414772858134957
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_9101.pkl,9101,1000,2,state,district,0.12416464471867505
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1.pkl,1,100,2,state,district,-0.07113928126291036
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1213.pkl,1213,100,2,state,district,0.04614117194358047
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_123.pkl,123,100,2,state,district,-0.12373914047682932
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1234.pkl,1234,100,2,state,district,0.058764116354793505
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1415.pkl,1415,100,2,state,district,0.023595335484423607
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_42.pkl,42,100,2,state,district,-1.2315844867215122
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_456.pkl,456,100,2,state,district,-0.3032141751783912
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_5678.pkl,5678,100,2,state,district,0.07873072751580057
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_789.pkl,789,100,2,state,district,0.05161654637292801
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_9101.pkl,9101,100,2,state,district,-0.0066582915184922875
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_1.pkl,1,200,2,state,district,0.06875783016435122
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_1213.pkl,1213,200,2,state,district,-0.2799321327338995
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_123.pkl,123,200,2,state,district,0.10142109762967177
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_1234.pkl,1234,200,2,state,district,-0.08484548772529998
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_1415.pkl,1415,200,2,state,district,0.10702477323298265
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_42.pkl,42,200,2,state,district,0.10604989021902833
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_456.pkl,456,200,2,state,district,-0.05188065078174531
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_5678.pkl,5678,200,2,state,district,0.08478732668481026
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_789.pkl,789,200,2,state,district,0.05381861260361953
IDs_state_strata_district_clusters_2_points_per_cluster_200_size_seed_9101.pkl,9101,200,2,state,district,0.023774183586298014
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1.pkl,1,300,2,state,district,0.10617868576606104
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1213.pkl,1213,300,2,state,district,-0.25198554621263525
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_123.pkl,123,300,2,state,district,-0.27837917438467463
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1234.pkl,1234,300,2,state,district,0.0850070264208802
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_1415.pkl,1415,300,2,state,district,0.13572737104454236
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_42.pkl,42,300,2,state,district,0.043090535133157526
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_456.pkl,456,300,2,state,district,0.04807850975131345
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_5678.pkl,5678,300,2,state,district,0.0766688159868526
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_789.pkl,789,300,2,state,district,-0.30048033316764133
IDs_state_strata_district_clusters_2_points_per_cluster_300_size_seed_9101.pkl,9101,300,2,state,district,-0.03181643011794111
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_1.pkl,1,400,2,state,district,0.15884365032501346
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_1213.pkl,1213,400,2,state,district,0.06627331845453421
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_123.pkl,123,400,2,state,district,-0.38001234242212245
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_1234.pkl,1234,400,2,state,district,-0.07426311311819367
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_1415.pkl,1415,400,2,state,district,0.1784990889949879
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_42.pkl,42,400,2,state,district,0.11629702113441975
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_456.pkl,456,400,2,state,district,0.0909930347464013
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_5678.pkl,5678,400,2,state,district,-1.0079413225716407
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_789.pkl,789,400,2,state,district,0.08417837394623329
IDs_state_strata_district_clusters_2_points_per_cluster_400_size_seed_9101.pkl,9101,400,2,state,district,0.0067525750850448985
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_1.pkl,1,500,2,state,district,0.20841887432285078
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_1213.pkl,1213,500,2,state,district,0.04100643565827955
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_123.pkl,123,500,2,state,district,0.026177907832306113
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_1234.pkl,1234,500,2,state,district,-0.08285664310566498
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_1415.pkl,1415,500,2,state,district,0.1802416343719836
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_42.pkl,42,500,2,state,district,0.18873222513343235
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_456.pkl,456,500,2,state,district,0.19153113310019876
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_5678.pkl,5678,500,2,state,district,0.12073988363365995
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_789.pkl,789,500,2,state,district,-0.00876037698709653
IDs_state_strata_district_clusters_2_points_per_cluster_500_size_seed_9101.pkl,9101,500,2,state,district,0.1230656530932912
IDs_state_strata_district_clusters_2_points_per_cluster_600_size_seed_1.pkl,1,600,2,state,district,0.197173741685025
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_1415.pkl,1415,900,25,state,district,-0.5706833897326817
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_42.pkl,42,900,25,state,district,0.11542092868394982
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_456.pkl,456,900,25,state,district,0.02664865252800186
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_5678.pkl,5678,900,25,state,district,0.13222624518856052
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_789.pkl,789,900,25,state,district,0.07957911201160639
IDs_state_strata_district_clusters_25_points_per_cluster_900_size_seed_9101.pkl,9101,900,25,state,district,0.13196349190981083
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_1.pkl,1,1000,2,state,district,0.2867049260721245
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_1213.pkl,1213,1000,2,state,district,-0.04986656288229385
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_123.pkl,123,1000,2,state,district,-0.4926929209606439
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_1234.pkl,1234,1000,2,state,district,0.23698352426097535
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_1415.pkl,1415,1000,2,state,district,0.24055511375727845
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_42.pkl,42,1000,2,state,district,0.22793075046090527
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_456.pkl,456,1000,2,state,district,0.24244361674613624
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_5678.pkl,5678,1000,2,state,district,-0.030022704629887986
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_789.pkl,789,1000,2,state,district,-0.22414772858134957
IDs_state_strata_district_clusters_2_points_per_cluster_1000_size_seed_9101.pkl,9101,1000,2,state,district,0.12416464471867505
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1.pkl,1,100,2,state,district,-0.07113928126291036
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_1213.pkl,1213,100,2,state,district,0.04614117194358047
IDs_state_strata_district_clusters_2_points_per_cluster_100_size_seed_123.pkl,123,100,2,state,district,-0.12373914047682932
